metro_code,metro_name,metro_pop,metro_apps,metro_type,variable_name,total_count,loan,denied,is_reliable,reliable_note,odds_ratio,number_denials_compared_to_10_white
15180,"Brownsville-Harlingen, TX",421666,905,Metropolitan Statistical Area,latino,637,547,90,FALSE,No results,,
15180,"Brownsville-Harlingen, TX",421666,905,Metropolitan Statistical Area,native,2,1,1,FALSE,No results,,
15180,"Brownsville-Harlingen, TX",421666,905,Metropolitan Statistical Area,asian_cb,18,15,3,FALSE,No results,,
22140,"Farmington, NM",126515,323,Metropolitan Statistical Area,black,3,3,0,FALSE,Not enough variance in variables,0,0
22140,"Farmington, NM",126515,323,Metropolitan Statistical Area,latino,50,47,3,FALSE,Not enough variance in variables,0.9,9
22140,"Farmington, NM",126515,323,Metropolitan Statistical Area,native,16,15,1,FALSE,Not enough variance in variables,1,10
22140,"Farmington, NM",126515,323,Metropolitan Statistical Area,asian_cb,7,7,0,FALSE,Not enough variance in variables,0,0
27140,"Jackson, MS",597727,3042,Metropolitan Statistical Area,black,410,354,56,FALSE,Not statistcially significant,1.2,12
27140,"Jackson, MS",597727,3042,Metropolitan Statistical Area,latino,50,45,5,FALSE,Not statistcially significant,2.2,22
27140,"Jackson, MS",597727,3042,Metropolitan Statistical Area,native,9,7,2,FALSE,Not statistcially significant,2.4,24
27140,"Jackson, MS",597727,3042,Metropolitan Statistical Area,asian_cb,90,80,10,FALSE,Not statistcially significant,1.8,18
41820,"Sanford, NC",60481,328,Micropolitan Statistical Area,black,13,11,2,FALSE,No results,,
41820,"Sanford, NC",60481,328,Micropolitan Statistical Area,latino,39,36,3,FALSE,No results,,
41820,"Sanford, NC",60481,328,Micropolitan Statistical Area,native,1,0,1,FALSE,No results,,
41820,"Sanford, NC",60481,328,Micropolitan Statistical Area,asian_cb,4,4,0,FALSE,No results,,
18580,"Corpus Christi, TX",428548,1901,Metropolitan Statistical Area,black,40,36,4,FALSE,Not enough variance in variables,2.2,22
18580,"Corpus Christi, TX",428548,1901,Metropolitan Statistical Area,latino,624,554,70,FALSE,Not enough variance in variables,1.7,17
18580,"Corpus Christi, TX",428548,1901,Metropolitan Statistical Area,native,4,4,0,FALSE,Not enough variance in variables,0,0
18580,"Corpus Christi, TX",428548,1901,Metropolitan Statistical Area,asian_cb,73,68,5,FALSE,Not enough variance in variables,1,10
13540,"Bennington, VT",35746,124,Micropolitan Statistical Area,black,0,0,0,FALSE,No results,,
13540,"Bennington, VT",35746,124,Micropolitan Statistical Area,latino,3,2,1,FALSE,No results,,
13540,"Bennington, VT",35746,124,Micropolitan Statistical Area,native,1,1,0,FALSE,No results,,
13540,"Bennington, VT",35746,124,Micropolitan Statistical Area,asian_cb,0,0,0,FALSE,No results,,
23060,"Fort Wayne, IN",406305,4595,Metropolitan Statistical Area,black,162,151,11,FALSE,Not statistcially significant,1.4,14
23060,"Fort Wayne, IN",406305,4595,Metropolitan Statistical Area,latino,166,152,14,TRUE,Statistically significant disparity,2.4,24
23060,"Fort Wayne, IN",406305,4595,Metropolitan Statistical Area,native,10,9,1,FALSE,Not statistcially significant,6.8,68
23060,"Fort Wayne, IN",406305,4595,Metropolitan Statistical Area,asian_cb,229,211,18,TRUE,Statistically significant disparity,2.2,22
44540,"Sterling, CO",22380,88,Micropolitan Statistical Area,black,1,1,0,FALSE,No results,,
44540,"Sterling, CO",22380,88,Micropolitan Statistical Area,latino,6,4,2,FALSE,No results,,
44540,"Sterling, CO",22380,88,Micropolitan Statistical Area,native,1,1,0,FALSE,No results,,
44540,"Sterling, CO",22380,88,Micropolitan Statistical Area,asian_cb,2,1,1,FALSE,No results,,
18180,"Concord, NH",149917,1335,Micropolitan Statistical Area,black,8,6,2,FALSE,No results,,
18180,"Concord, NH",149917,1335,Micropolitan Statistical Area,latino,21,18,3,FALSE,No results,,
18180,"Concord, NH",149917,1335,Micropolitan Statistical Area,native,2,2,0,FALSE,No results,,
18180,"Concord, NH",149917,1335,Micropolitan Statistical Area,asian_cb,20,17,3,FALSE,No results,,
49020,"Winchester, VA-WV",137621,1163,Metropolitan Statistical Area,black,33,32,1,FALSE,No results,,
49020,"Winchester, VA-WV",137621,1163,Metropolitan Statistical Area,latino,98,91,7,FALSE,No results,,
49020,"Winchester, VA-WV",137621,1163,Metropolitan Statistical Area,native,4,4,0,FALSE,No results,,
49020,"Winchester, VA-WV",137621,1163,Metropolitan Statistical Area,asian_cb,30,27,3,FALSE,No results,,
43300,"Sherman-Denison, TX",131014,1014,Metropolitan Statistical Area,black,14,10,4,FALSE,No results,,
43300,"Sherman-Denison, TX",131014,1014,Metropolitan Statistical Area,latino,80,68,12,FALSE,No results,,
43300,"Sherman-Denison, TX",131014,1014,Metropolitan Statistical Area,native,11,10,1,FALSE,No results,,
43300,"Sherman-Denison, TX",131014,1014,Metropolitan Statistical Area,asian_cb,9,9,0,FALSE,No results,,
15700,"Cambridge, MD",32138,119,Micropolitan Statistical Area,black,9,8,1,FALSE,Not enough variance in variables,0.2,2
15700,"Cambridge, MD",32138,119,Micropolitan Statistical Area,latino,6,4,2,FALSE,Not enough variance in variables,2.4,24
15700,"Cambridge, MD",32138,119,Micropolitan Statistical Area,native,0,0,0,FALSE,Not enough variance in variables,4226545.5,42265455
15700,"Cambridge, MD",32138,119,Micropolitan Statistical Area,asian_cb,3,2,1,FALSE,Not enough variance in variables,1.7,17
22420,"Flint, MI",407875,2429,Metropolitan Statistical Area,black,88,80,8,FALSE,Not enough variance in variables,6.1,61
22420,"Flint, MI",407875,2429,Metropolitan Statistical Area,latino,32,30,2,FALSE,Not enough variance in variables,7.8,78
22420,"Flint, MI",407875,2429,Metropolitan Statistical Area,native,6,6,0,FALSE,Not enough variance in variables,inf,inf
22420,"Flint, MI",407875,2429,Metropolitan Statistical Area,asian_cb,27,26,1,FALSE,Not enough variance in variables,32.4,324
15680,"California-Lexington Park, MD",112290,685,Metropolitan Statistical Area,black,30,25,5,FALSE,No results,,
15680,"California-Lexington Park, MD",112290,685,Metropolitan Statistical Area,latino,18,18,0,FALSE,No results,,
15680,"California-Lexington Park, MD",112290,685,Metropolitan Statistical Area,native,2,2,0,FALSE,No results,,
15680,"California-Lexington Park, MD",112290,685,Metropolitan Statistical Area,asian_cb,17,16,1,FALSE,No results,,
16820,"Charlottesville, VA",215445,2134,Metropolitan Statistical Area,black,55,53,2,FALSE,Not enough variance in variables,0.3,3
16820,"Charlottesville, VA",215445,2134,Metropolitan Statistical Area,latino,52,49,3,FALSE,Not enough variance in variables,1.6,16
16820,"Charlottesville, VA",215445,2134,Metropolitan Statistical Area,native,3,3,0,FALSE,Not enough variance in variables,0,0
16820,"Charlottesville, VA",215445,2134,Metropolitan Statistical Area,asian_cb,118,110,8,FALSE,Not enough variance in variables,2.2,22
40860,"Rutland, VT",58892,255,Micropolitan Statistical Area,black,1,1,0,FALSE,No results,,
40860,"Rutland, VT",58892,255,Micropolitan Statistical Area,latino,5,4,1,FALSE,No results,,
40860,"Rutland, VT",58892,255,Micropolitan Statistical Area,native,1,1,0,FALSE,No results,,
40860,"Rutland, VT",58892,255,Micropolitan Statistical Area,asian_cb,1,1,0,FALSE,No results,,
30340,"Lewiston-Auburn, ME",107602,494,Metropolitan Statistical Area,black,6,5,1,FALSE,No results,,
30340,"Lewiston-Auburn, ME",107602,494,Metropolitan Statistical Area,latino,7,6,1,FALSE,No results,,
30340,"Lewiston-Auburn, ME",107602,494,Metropolitan Statistical Area,native,5,4,1,FALSE,No results,,
30340,"Lewiston-Auburn, ME",107602,494,Metropolitan Statistical Area,asian_cb,2,1,1,FALSE,No results,,
34380,"Mount Pleasant, MI",70688,390,Micropolitan Statistical Area,black,8,8,0,FALSE,No results,,
34380,"Mount Pleasant, MI",70688,390,Micropolitan Statistical Area,latino,7,5,2,FALSE,No results,,
34380,"Mount Pleasant, MI",70688,390,Micropolitan Statistical Area,native,3,3,0,FALSE,No results,,
34380,"Mount Pleasant, MI",70688,390,Micropolitan Statistical Area,asian_cb,5,5,0,FALSE,No results,,
40980,"Saginaw, MI",191821,998,Metropolitan Statistical Area,black,63,59,4,FALSE,Not enough variance in variables,1.5,15
40980,"Saginaw, MI",191821,998,Metropolitan Statistical Area,latino,35,30,5,FALSE,Not enough variance in variables,7.5,75
40980,"Saginaw, MI",191821,998,Metropolitan Statistical Area,native,2,2,0,FALSE,Not enough variance in variables,0,0
40980,"Saginaw, MI",191821,998,Metropolitan Statistical Area,asian_cb,17,15,2,FALSE,Not enough variance in variables,4,40
25740,"Helena, MT",79722,709,Micropolitan Statistical Area,black,4,3,1,FALSE,No results,,
25740,"Helena, MT",79722,709,Micropolitan Statistical Area,latino,10,10,0,FALSE,No results,,
25740,"Helena, MT",79722,709,Micropolitan Statistical Area,native,8,7,1,FALSE,No results,,
25740,"Helena, MT",79722,709,Micropolitan Statistical Area,asian_cb,2,2,0,FALSE,No results,,
12140,"Auburn, IN",42927,356,Micropolitan Statistical Area,black,3,2,1,FALSE,No results,,
12140,"Auburn, IN",42927,356,Micropolitan Statistical Area,latino,4,4,0,FALSE,No results,,
12140,"Auburn, IN",42927,356,Micropolitan Statistical Area,native,0,0,0,FALSE,No results,,
12140,"Auburn, IN",42927,356,Micropolitan Statistical Area,asian_cb,1,1,0,FALSE,No results,,
33780,"Monroe, MI",149727,1230,Metropolitan Statistical Area,black,12,9,3,FALSE,No results,,
33780,"Monroe, MI",149727,1230,Metropolitan Statistical Area,latino,22,18,4,FALSE,No results,,
33780,"Monroe, MI",149727,1230,Metropolitan Statistical Area,native,2,2,0,FALSE,No results,,
33780,"Monroe, MI",149727,1230,Metropolitan Statistical Area,asian_cb,10,9,1,FALSE,No results,,
24900,"Greenwood, MS",39292,42,Micropolitan Statistical Area,black,10,5,5,FALSE,No results,,
24900,"Greenwood, MS",39292,42,Micropolitan Statistical Area,latino,1,1,0,FALSE,No results,,
24900,"Greenwood, MS",39292,42,Micropolitan Statistical Area,native,0,0,0,FALSE,No results,,
24900,"Greenwood, MS",39292,42,Micropolitan Statistical Area,asian_cb,2,2,0,FALSE,No results,,
21580,"Española, NM",39159,54,Micropolitan Statistical Area,black,1,0,1,FALSE,No results,,
21580,"Española, NM",39159,54,Micropolitan Statistical Area,latino,21,20,1,FALSE,No results,,
21580,"Española, NM",39159,54,Micropolitan Statistical Area,native,2,2,0,FALSE,No results,,
21580,"Española, NM",39159,54,Micropolitan Statistical Area,asian_cb,2,2,0,FALSE,No results,,
13140,"Beaumont-Port Arthur, TX",395174,1842,Metropolitan Statistical Area,black,115,88,27,FALSE,Not statistcially significant,1.7,17
13140,"Beaumont-Port Arthur, TX",395174,1842,Metropolitan Statistical Area,latino,199,183,16,FALSE,Not statistcially significant,0.8,8
13140,"Beaumont-Port Arthur, TX",395174,1842,Metropolitan Statistical Area,native,6,5,1,FALSE,Not statistcially significant,4.5,45
13140,"Beaumont-Port Arthur, TX",395174,1842,Metropolitan Statistical Area,asian_cb,88,77,11,FALSE,Not statistcially significant,1,10
24340,"Grand Rapids-Kentwood, MI",1062392,11772,Metropolitan Statistical Area,black,208,189,19,FALSE,Not enough variance in variables,2.5,25
24340,"Grand Rapids-Kentwood, MI",1062392,11772,Metropolitan Statistical Area,latino,494,463,31,FALSE,Not enough variance in variables,1.3,13
24340,"Grand Rapids-Kentwood, MI",1062392,11772,Metropolitan Statistical Area,native,26,26,0,FALSE,Not enough variance in variables,0,0
24340,"Grand Rapids-Kentwood, MI",1062392,11772,Metropolitan Statistical Area,asian_cb,332,314,18,FALSE,Not enough variance in variables,1.4,14
24140,"Goldsboro, NC",123603,463,Metropolitan Statistical Area,black,58,49,9,FALSE,No results,,
24140,"Goldsboro, NC",123603,463,Metropolitan Statistical Area,latino,30,25,5,FALSE,No results,,
24140,"Goldsboro, NC",123603,463,Metropolitan Statistical Area,native,0,0,0,FALSE,No results,,
24140,"Goldsboro, NC",123603,463,Metropolitan Statistical Area,asian_cb,3,3,0,FALSE,No results,,
16540,"Chambersburg-Waynesboro, PA",154147,725,Metropolitan Statistical Area,black,11,10,1,FALSE,No results,,
16540,"Chambersburg-Waynesboro, PA",154147,725,Metropolitan Statistical Area,latino,27,25,2,FALSE,No results,,
16540,"Chambersburg-Waynesboro, PA",154147,725,Metropolitan Statistical Area,native,1,1,0,FALSE,No results,,
16540,"Chambersburg-Waynesboro, PA",154147,725,Metropolitan Statistical Area,asian_cb,2,2,0,FALSE,No results,,
11420,"Angola, IN",34453,234,Micropolitan Statistical Area,black,1,0,1,FALSE,No results,,
11420,"Angola, IN",34453,234,Micropolitan Statistical Area,latino,4,4,0,FALSE,No results,,
11420,"Angola, IN",34453,234,Micropolitan Statistical Area,native,1,1,0,FALSE,No results,,
11420,"Angola, IN",34453,234,Micropolitan Statistical Area,asian_cb,3,2,1,FALSE,No results,,
33420,"Mineral Wells, TX",28540,116,Micropolitan Statistical Area,black,0,0,0,FALSE,No results,,
33420,"Mineral Wells, TX",28540,116,Micropolitan Statistical Area,latino,16,12,4,FALSE,No results,,
33420,"Mineral Wells, TX",28540,116,Micropolitan Statistical Area,native,0,0,0,FALSE,No results,,
33420,"Mineral Wells, TX",28540,116,Micropolitan Statistical Area,asian_cb,1,1,0,FALSE,No results,,
34300,"Mountain Home, ID",26743,143,Micropolitan Statistical Area,black,2,2,0,FALSE,No results,,
34300,"Mountain Home, ID",26743,143,Micropolitan Statistical Area,latino,16,15,1,FALSE,No results,,
34300,"Mountain Home, ID",26743,143,Micropolitan Statistical Area,native,1,1,0,FALSE,No results,,
34300,"Mountain Home, ID",26743,143,Micropolitan Statistical Area,asian_cb,1,1,0,FALSE,No results,,
12300,"Augusta-Waterville, ME",121753,466,Micropolitan Statistical Area,black,2,2,0,FALSE,No results,,
12300,"Augusta-Waterville, ME",121753,466,Micropolitan Statistical Area,latino,4,4,0,FALSE,No results,,
12300,"Augusta-Waterville, ME",121753,466,Micropolitan Statistical Area,native,3,2,1,FALSE,No results,,
12300,"Augusta-Waterville, ME",121753,466,Micropolitan Statistical Area,asian_cb,3,3,0,FALSE,No results,,
14780,"Brenham, TX",35163,179,Micropolitan Statistical Area,black,2,2,0,FALSE,Not enough variance in variables,0,0
14780,"Brenham, TX",35163,179,Micropolitan Statistical Area,latino,9,8,1,FALSE,Not enough variance in variables,4.6,46
14780,"Brenham, TX",35163,179,Micropolitan Statistical Area,native,1,1,0,FALSE,Not enough variance in variables,0,0
14780,"Brenham, TX",35163,179,Micropolitan Statistical Area,asian_cb,2,2,0,FALSE,Not enough variance in variables,0,0
25460,"Harrison, AR",45143,179,Micropolitan Statistical Area,black,0,0,0,FALSE,No results,,
25460,"Harrison, AR",45143,179,Micropolitan Statistical Area,latino,0,0,0,FALSE,No results,,
25460,"Harrison, AR",45143,179,Micropolitan Statistical Area,native,2,2,0,FALSE,No results,,
25460,"Harrison, AR",45143,179,Micropolitan Statistical Area,asian_cb,1,1,0,FALSE,No results,,
13940,"Blackfoot, ID",45839,313,Micropolitan Statistical Area,black,0,0,0,FALSE,No results,,
13940,"Blackfoot, ID",45839,313,Micropolitan Statistical Area,latino,20,16,4,FALSE,No results,,
13940,"Blackfoot, ID",45839,313,Micropolitan Statistical Area,native,0,0,0,FALSE,No results,,
13940,"Blackfoot, ID",45839,313,Micropolitan Statistical Area,asian_cb,2,2,0,FALSE,No results,,
45500,"Texarkana, TX-AR",149292,500,Metropolitan Statistical Area,black,37,21,16,FALSE,No results,,
45500,"Texarkana, TX-AR",149292,500,Metropolitan Statistical Area,latino,13,13,0,FALSE,No results,,
45500,"Texarkana, TX-AR",149292,500,Metropolitan Statistical Area,native,4,4,0,FALSE,No results,,
45500,"Texarkana, TX-AR",149292,500,Metropolitan Statistical Area,asian_cb,15,14,1,FALSE,No results,,
27620,"Jefferson City, MO",151273,881,Metropolitan Statistical Area,black,17,16,1,FALSE,No results,,
27620,"Jefferson City, MO",151273,881,Metropolitan Statistical Area,latino,11,10,1,FALSE,No results,,
27620,"Jefferson City, MO",151273,881,Metropolitan Statistical Area,native,5,4,1,FALSE,No results,,
27620,"Jefferson City, MO",151273,881,Metropolitan Statistical Area,asian_cb,9,9,0,FALSE,No results,,
27220,"Jackson, WY-ID",34706,301,Micropolitan Statistical Area,black,1,1,0,FALSE,No results,,
27220,"Jackson, WY-ID",34706,301,Micropolitan Statistical Area,latino,15,13,2,FALSE,No results,,
27220,"Jackson, WY-ID",34706,301,Micropolitan Statistical Area,native,0,0,0,FALSE,No results,,
27220,"Jackson, WY-ID",34706,301,Micropolitan Statistical Area,asian_cb,3,3,0,FALSE,No results,,
26300,"Hot Springs, AR",98555,608,Metropolitan Statistical Area,black,13,9,4,FALSE,Not enough variance in variables,1,10
26300,"Hot Springs, AR",98555,608,Metropolitan Statistical Area,latino,18,17,1,FALSE,Not enough variance in variables,0.3,3
26300,"Hot Springs, AR",98555,608,Metropolitan Statistical Area,native,1,1,0,FALSE,Not enough variance in variables,0,0
26300,"Hot Springs, AR",98555,608,Metropolitan Statistical Area,asian_cb,10,10,0,FALSE,Not enough variance in variables,0,0
10940,"Alma, MI",40916,174,Micropolitan Statistical Area,black,0,0,0,FALSE,No results,,
10940,"Alma, MI",40916,174,Micropolitan Statistical Area,latino,5,4,1,FALSE,No results,,
10940,"Alma, MI",40916,174,Micropolitan Statistical Area,native,1,1,0,FALSE,No results,,
10940,"Alma, MI",40916,174,Micropolitan Statistical Area,asian_cb,0,0,0,FALSE,No results,,
37060,"Oxford, MS",53590,355,Micropolitan Statistical Area,black,17,17,0,FALSE,No results,,
37060,"Oxford, MS",53590,355,Micropolitan Statistical Area,latino,7,7,0,FALSE,No results,,
37060,"Oxford, MS",53590,355,Micropolitan Statistical Area,native,0,0,0,FALSE,No results,,
37060,"Oxford, MS",53590,355,Micropolitan Statistical Area,asian_cb,10,10,0,FALSE,No results,,
25900,"Hilo, HI",199459,1112,Micropolitan Statistical Area,black,6,6,0,FALSE,Not enough variance in variables,0,0
25900,"Hilo, HI",199459,1112,Micropolitan Statistical Area,latino,51,45,6,FALSE,Not enough variance in variables,2.2,22
25900,"Hilo, HI",199459,1112,Micropolitan Statistical Area,native,7,7,0,FALSE,Not enough variance in variables,0,0
25900,"Hilo, HI",199459,1112,Micropolitan Statistical Area,asian_cb,278,242,36,FALSE,Not enough variance in variables,2.2,22
40300,"Rochelle, IL",51025,201,Micropolitan Statistical Area,black,3,3,0,FALSE,No results,,
40300,"Rochelle, IL",51025,201,Micropolitan Statistical Area,latino,12,11,1,FALSE,No results,,
40300,"Rochelle, IL",51025,201,Micropolitan Statistical Area,native,0,0,0,FALSE,No results,,
